date,value,asset_key,asset_name,log_price,log_return,r_lag_1,r_lag_3,r_lag_6,r_lag_12,r_roll_mean_3,r_roll_std_3,r_roll_mean_6,r_roll_std_6,r_roll_mean_12,r_roll_std_12,y_next_return
1993-02-01,203.55549621582,tea,Tea,5.315938676381646,-0.16259091226431188,0.018422944107050476,0.014077773477262134,0.06857625705824866,-0.07565023442927643,-0.0001362268555566241,0.15401604902703897,-0.013749693741683888,0.10555783199179346,0.018768491213710787,0.09154832040627814,-0.0664024713580158
1993-03-01,190.477905273438,tea,Tea,5.24953620502363,-0.0664024713580158,-0.16259091226431188,0.14375928759059153,-0.00021710835300225995,0.017873654478142598,-0.07019014650509241,0.09056635088084802,-0.024780587575852813,0.10730459438883982,0.011745480727364255,0.09479809390030011,-0.06916431713469429
1993-04-01,177.748901367188,tea,Tea,5.180371887888936,-0.06916431713469429,-0.0664024713580158,0.018422944107050476,-0.09595014700769333,0.153400529173088,-0.09938590025234066,0.05475456241810908,-0.020316282597019637,0.10426563099212806,-0.006801589798284269,0.08592056660202839,-0.027897987138996605
1993-05-01,172.858596801758,tea,Tea,5.152473900749939,-0.027897987138996605,-0.06916431713469429,-0.16259091226431188,0.014077773477262134,0.09089274125470048,-0.054488258543902233,0.023069218627067595,-0.027312242699729428,0.10289555814990443,-0.01670081716442569,0.08030097964355322,-0.03644784853324534
1993-06-01,166.67170715332,tea,Tea,5.116026052216694,-0.03644784853324534,-0.027897987138996605,-0.0664024713580158,0.14375928759059153,-0.04681099878390693,-0.04450338426897874,0.021780639104964538,-0.05734676538703557,0.06056902663019961,-0.015837221310203892,0.08000289386015284,-0.008903108335410082
1993-07-01,165.194396972656,tea,Tea,5.107122943881284,-0.008903108335410082,-0.03644784853324534,-0.06916431713469429,0.018422944107050476,0.023787873834359985,-0.024416314669217343,0.014098571223059202,-0.061901107460779,0.054450567997071334,-0.0185614698243514,0.07908221767934544,0.008545999713737373
1993-08-01,166.612197875977,tea,Tea,5.115668943595021,0.008545999713737373,-0.008903108335410082,-0.027897987138996605,-0.16259091226431188,0.06857625705824866,-0.01226831905163935,0.02268490858239448,-0.03337828879777079,0.030878383335290055,-0.02356399126972734,0.07485470623005828,0.07740454545797171
1993-09-01,180.02099609375,tea,Tea,5.193073489052993,0.07740454545797171,0.008545999713737373,-0.03644784853324534,-0.0664024713580158,-0.00021710835300225995,0.025682478945433,0.04563438359585144,-0.009410452661772872,0.050005738680107964,-0.01709552011881284,0.08021730290071434,0.08752378937553384
1993-10-01,196.487197875977,tea,Tea,5.280597278428527,0.08752378937553384,0.07740454545797171,-0.008903108335410082,-0.06916431713469429,-0.09595014700769333,0.057824778182414306,0.04297555444539937,0.01670423175659848,0.053360532251821406,-0.0018060254202105774,0.08129905315949862,-0.07549231035216408
1993-11-01,182.199996948242,tea,Tea,5.205104968076363,-0.07549231035216408,0.08752378937553384,0.008545999713737373,-0.027897987138996605,0.014077773477262134,0.029812008160447157,0.09133646258433642,0.008771844554403904,0.06382795603344568,-0.009270199072662763,0.08378202418984795,0.022259714434474276
1993-12-01,186.301193237305,tea,Tea,5.227364682510837,0.022259714434474276,-0.07549231035216408,0.07740454545797171,-0.03644784853324534,0.14375928759059153,0.011430397819281346,0.08204582723314914,0.01855643838235717,0.05988774864649657,-0.0193951635023392,0.06977863449493353,-0.12473864339485807
1994-01-01,164.453201293945,tea,Tea,5.102626039115979,-0.12473864339485807,0.022259714434474276,0.08752378937553384,-0.008903108335410082,0.018422944107050476,-0.05932374643751596,0.07482109425440561,-0.0007494841275508257,0.08423283692429205,-0.03132529579416491,0.07478377252662712,0.054300587362010155
1994-02-01,173.630004882813,tea,Tea,5.156926626477989,0.054300587362010155,-0.12473864339485807,-0.07549231035216408,0.008545999713737373,-0.16259091226431188,-0.016059447199457882,0.09547266702438105,0.006876280480494638,0.087259434696301,-0.013251004158638077,0.06585087046289567,0.07148211279784533
1994-03-01,186.495803833008,tea,Tea,5.228408739275834,0.07148211279784533,0.054300587362010155,0.022259714434474276,0.07740454545797171,-0.0664024713580158,0.0003480189216658047,0.10866833035062064,0.005889208370473575,0.08633061595769166,-0.0017606221456496485,0.06773610870402164,-0.000975341777419203
1994-04-01,186.313995361328,tea,Tea,5.227433397498415,-0.000975341777419203,0.07148211279784533,-0.12473864339485807,0.08752378937553384,-0.06916431713469429,0.04160245279414543,0.03786096468672365,-0.008860646821685267,0.07660606258240334,0.0039217924674566085,0.06434273652801635,-0.012723230040855071
1994-05-01,183.95849609375,tea,Tea,5.21471016745756,-0.012723230040855071,-0.000975341777419203,0.054300587362010155,-0.07549231035216408,-0.027897987138996605,0.019261180326523686,0.045604523468547466,0.0016008665635329027,0.0696576277407248,0.005186355558968403,0.0638074049175265,0.06695224328974714
1994-06-01,196.696594238281,tea,Tea,5.281662410747307,0.06695224328974714,-0.012723230040855071,0.07148211279784533,0.022259714434474276,-0.03644784853324534,0.017751223823824287,0.04301230587898229,0.009049621372745046,0.07452789580786147,0.01380302987755111,0.06465002788892726,-0.078850982909211
1994-07-01,181.782592773438,tea,Tea,5.202811427838096,-0.078850982909211,0.06695224328974714,-0.000975341777419203,-0.12473864339485807,-0.008903108335410082,-0.00820732322010631,0.07300643980715948,0.01669756478701956,0.058733817312577874,0.007974040329734366,0.06982924570276638,0.011141811496555576
1994-08-01,183.819305419922,tea,Tea,5.213953239334652,0.011141811496555576,-0.078850982909211,-0.012723230040855071,0.054300587362010155,0.008545999713737373,-0.00025230937430276157,0.07356639644104457,0.009504435476110462,0.05577587097067128,0.00819035797830255,0.0698351990086257,0.09036256479418725
1994-09-01,201.20329284668,tea,Tea,5.304315804128839,0.09036256479418725,0.011141811496555576,0.06695224328974714,0.07148211279784533,0.07740454545797171,0.007551131127177276,0.0846638997491188,0.012651177475500782,0.06031936934690586,0.009270192922987178,0.0710916057752547,-0.053124657893468985
1994-10-01,190.793395996094,tea,Tea,5.25119114623537,-0.053124657893468985,0.09036256479418725,-0.078850982909211,-0.000975341777419203,0.08752378937553384,0.01612657279909128,0.07187337234739098,0.0039596247894924845,0.06615081489296394,-0.0024505110160963905,0.06856660581936139,-0.0675968693415534
1994-11-01,178.322601318359,tea,Tea,5.183594276893817,-0.0675968693415534,-0.053124657893468985,0.011141811496555576,-0.012723230040855071,-0.07549231035216408,-0.010119654146945045,0.0873204928327237,-0.005185981760623903,0.07241520979329504,-0.0017925575985455005,0.06783598032278564,-0.03400603916559408
1994-12-01,172.360504150391,tea,Tea,5.1495882377282225,-0.03400603916559408,-0.0675968693415534,0.09036256479418725,0.06695224328974714,0.022259714434474276,-0.051575855466872156,0.01684888897509279,-0.02201236216984744,0.06347869371117691,-0.006481370398551197,0.06796676962706595,-0.05241749978614685
1995-01-01,163.558502197266,tea,Tea,5.097170737942076,-0.05241749978614685,-0.03400603916559408,-0.053124657893468985,-0.078850982909211,-0.12473864339485807,-0.05134013609776478,0.016821310958582046,-0.01760678164933675,0.05954008989573954,-0.0004546084311585948,0.05916370398216119,0.032956922895515106
1995-02-01,169.038696289063,tea,Tea,5.130127660837591,0.032956922895515106,-0.05241749978614685,-0.0675968693415534,0.011141811496555576,0.054300587362010155,-0.017822205352075276,0.04492922623120125,-0.01397092974951016,0.06225110700890373,-0.0022332471366998488,0.057669921929801665,0.017909686315160656
1995-03-01,172.093399047852,tea,Tea,5.148037347152751,0.017909686315160656,0.032956922895515106,-0.03400603916559408,0.09036256479418725,0.07148211279784533,-0.0005169635251570289,0.04557251452696052,-0.026046409496014594,0.04154995535372739,-0.0066976160102569056,0.05335697556320748,-0.024226966523186455
1995-04-01,167.974197387695,tea,Tea,5.123810380629565,-0.024226966523186455,0.017909686315160656,-0.05241749978614685,-0.053124657893468985,-0.000975341777419203,0.00887988089582977,0.029642070469112054,-0.021230127600967503,0.03940277492305708,-0.00863525140573751,0.053552112079288484,-0.021578477038290522
1995-05-01,164.388397216797,tea,Tea,5.102231903591274,-0.021578477038290522,-0.024226966523186455,0.032956922895515106,-0.0675968693415534,-0.012723230040855071,-0.009298585748772107,0.02360023677141052,-0.01356039555042369,0.03243513905478112,-0.009373188655523798,0.05367443668969595,-0.12203316501334349
1995-06-01,145.503295898438,tea,Tea,4.980198738577931,-0.12203316501334349,-0.021578477038290522,0.017909686315160656,-0.03400603916559408,0.06695224328974714,-0.05594620285827349,0.05724830608238235,-0.02823158319171526,0.05534807335182717,-0.02512197268078135,0.05687370779793977,-0.014769326371335545
1995-07-01,143.370101928711,tea,Tea,4.965429412206595,-0.014769326371335545,-0.12203316501334349,-0.024226966523186455,-0.05241749978614685,-0.078850982909211,-0.05279365614098985,0.06005974795871916,-0.02195688762258004,0.05417949628608468,-0.019781834635958395,0.054321409540361444,0.0476395432947303
1995-08-01,150.365493774414,tea,Tea,5.013068955501326,0.0476395432947303,-0.014769326371335545,-0.021578477038290522,0.032956922895515106,0.011141811496555576,-0.029720982696649578,0.08581882664253745,-0.01950978422271084,0.05739215244191857,-0.0167403569861105,0.057157942385653,0.08307102180585346
1995-09-01,163.389999389648,tea,Tea,5.096139977307179,0.08307102180585346,0.0476395432947303,-0.12203316501334349,0.017909686315160656,0.09036256479418725,0.038647079576416075,0.04953616593613493,-0.008649561640928708,0.07054677057465111,-0.01734798556847165,0.05594167343023447,0.07950056831165053
1995-10-01,176.909896850586,tea,Tea,5.17564054561883,0.07950056831165053,0.08307102180585346,-0.014769326371335545,-0.024226966523186455,-0.053124657893468985,0.0700703778040781,0.01950753154881169,0.008638360831544123,0.07825444457648106,-0.006295883384711691,0.06109460892879208,-0.018781941395572765
1995-11-01,173.618194580078,tea,Tea,5.156858604223257,-0.018781941395572765,0.07950056831165053,0.0476395432947303,-0.021578477038290522,-0.0675968693415534,0.04792988290731041,0.057801709844109594,0.009104450105330416,0.07804652808161996,-0.0022279727225466375,0.058198390825370185,0.03421812340876862
1995-12-01,179.661895751953,tea,Tea,5.1910767276320255,0.03421812340876862,-0.018781941395572765,0.08307102180585346,-0.12203316501334349,-0.03400603916559408,0.031645583441615464,0.049191731012433,0.03514633150901577,0.044318952364630994,0.003457374158650254,0.058144157861558174,-0.029638636776487814
1996-01-01,174.415100097656,tea,Tea,5.161438090855538,-0.029638636776487814,0.03421812340876862,0.07950056831165053,-0.014769326371335545,-0.05241749978614685,-0.004734151587763987,0.0341676272837699,0.03266811310815706,0.047936452745198935,0.005355612742788507,0.056502838796368006,0.014896971416472837
1996-02-01,177.032806396484,tea,Tea,5.176335062272011,0.014896971416472837,-0.029638636776487814,-0.018781941395572765,0.0476395432947303,0.032956922895515106,0.00649215268291788,0.032747552409260666,0.027211017795114145,0.04775459753494762,0.0038506167862016514,0.05593852450500916,-0.04845199582823945
1996-03-01,168.659698486328,tea,Tea,5.127883066443771,-0.04845199582823945,0.014896971416472837,0.03421812340876862,0.08307102180585346,0.017909686315160656,-0.02106455372941814,0.03253319977832551,0.00529051485609866,0.04716780430869299,-0.001679523392415024,0.05767559765013828,0.021757401640162932
1996-04-01,172.369506835938,tea,Tea,5.149640468083934,0.021757401640162932,-0.04845199582823945,-0.029638636776487814,0.07950056831165053,-0.024226966523186455,-0.003932540923867893,0.0387072703048188,-0.00433334625581594,0.03265676936498947,0.0021525072878640916,0.05756885913324629,0.021551249592892674
1996-05-01,176.124603271484,tea,Tea,5.171191717676827,0.021551249592892674,0.021757401640162932,0.014896971416472837,-0.018781941395572765,-0.021578477038290522,-0.0017144481983946136,0.040476034804630474,0.0023888522422616334,0.03323385506270259,0.005746651173796025,0.057298299279531555,-0.028144317096282734
1996-06-01,171.236801147461,tea,Tea,5.143047400580544,-0.028144317096282734,0.021551249592892674,-0.04845199582823945,0.03421812340876862,-0.12203316501334349,0.0050547780455909574,0.02875144454364047,-0.008004887841913591,0.030962682509383655,0.013570721833551088,0.04285320549036366,-0.06678603454951126
1996-07-01,160.174102783203,tea,Tea,5.076261366031033,-0.06678603454951126,-0.028144317096282734,0.021757401640162932,-0.029638636776487814,-0.014769326371335545,-0.02445970068430044,0.04428375820762658,-0.014196120804084167,0.038860402629486965,0.009235996152036444,0.0482690765229255,0.04750677307046214
1996-08-01,167.967102050781,tea,Tea,5.123768139101495,0.04750677307046214,-0.06678603454951126,0.021551249592892674,0.014896971416472837,0.0476395432947303,-0.01580785952511062,0.05813649978686415,-0.008761153861752616,0.045462644811280956,0.009224931966680764,0.04825948771150021,0.10937052747989373
1996-09-01,187.380004882813,tea,Tea,5.233138666581389,0.10937052747989373,0.04750677307046214,-0.028144317096282734,-0.04845199582823945,0.08307102180585346,0.030030422000281536,0.08936918216897287,0.017542600022936245,0.06093056171778066,0.011416557439517453,0.052342418349611744,-0.020855316106169752
1996-10-01,183.512603759766,tea,Tea,5.212283350475219,-0.020855316106169752,0.10937052747989373,-0.06678603454951126,0.021757401640162932,0.07950056831165053,0.04534066148139537,0.06513993870113549,0.010440480398547466,0.06279595774833266,0.0030535670713657628,0.048339502326096906,0.031427857521581615
1996-11-01,189.371597290039,tea,Tea,5.2437112079968005,0.031427857521581615,-0.020855316106169752,0.04750677307046214,0.021551249592892674,-0.018781941395572765,0.039981022965101864,0.06553289299087629,0.012086581719995623,0.06327309769041423,0.007237716981128628,0.048450544550291,0.04323676328835635
1996-12-01,197.738998413086,tea,Tea,5.286947971285157,0.04323676328835635,0.031427857521581615,0.10937052747989373,-0.028144317096282734,0.03421812340876862,0.01793643490125607,0.034109566451638394,0.023983428450768802,0.060860534463750275,0.007989270304427606,0.04897422230546226,-0.043315408470424366
1997-01-01,189.356704711914,tea,Tea,5.2436325628147324,-0.043315408470424366,0.04323676328835635,-0.020855316106169752,-0.06678603454951126,-0.029638636776487814,0.010449737446504534,0.046934856455023224,0.027895199463949954,0.05425541373705564,0.006849539329932893,0.050076252571129666,0.021992726478926805
1997-02-01,193.567306518555,tea,Tea,5.265625289293659,0.021992726478926805,-0.043315408470424366,0.031427857521581615,0.04750677307046214,0.014896971416472837,0.0073046937656195965,0.04510679924114277,0.02364285836536073,0.05340408324837757,0.007440852251804057,0.05022160068538636,0.09652236368230316
1997-03-01,213.18229675293,tea,Tea,5.362147652975962,0.09652236368230316,0.021992726478926805,0.04323676328835635,0.10937052747989373,-0.04845199582823945,0.025066560563601865,0.06996954317518887,0.02150149773242897,0.04938553842830505,0.019522048877682607,0.05291875625446309,0.11970094186074043
1997-04-01,240.290496826172,tea,Tea,5.481848594836703,0.11970094186074043,0.09652236368230316,-0.043315408470424366,-0.020855316106169752,0.021757401640162932,0.07940534400732346,0.05105358077735548,0.044927540726913996,0.057880931636494694,0.027684010562730732,0.06032920653567989,0.05060013617996795
1997-05-01,252.762100219727,tea,Tea,5.532448731016671,0.05060013617996795,0.11970094186074043,0.021992726478926805,0.031427857521581615,0.021551249592892674,0.08894114724100384,0.0351686859077838,0.04812292050331172,0.057514668418726135,0.03010475111165367,0.06064274146177862,-0.1172149287023565
1997-06-01,224.805099487305,tea,Tea,5.415233802314314,-0.1172149287023565,0.05060013617996795,0.09652236368230316,0.04323676328835635,-0.028144317096282734,0.017695383112783958,0.12183728703470376,0.021380971838192913,0.08895124996733884,0.022682200144480857,0.07267734795974959,0.08506600856287072
